//Address       bits    rw      Name    att_bits        att_enc bin_enc
00003	13:13	R/W	TXPIPPMSEL	0:0	x-x	x-x
00003	18:14	R/W	TXPIPPMSTEPSIZE	4:0	x-x	x-x
00003	20:19	R/W	TXPLLCLKSEL	1:0	x-x	x-x
00003	21:21	R/W	TXPMARESET	0:0	x-x	x-x
00003	22:22	R/W	TXPOLARITY	0:0	x-x	x-x
00003	27:23	R/W	TXPOSTCURSOR	4:0	x-x	x-x
00003	28:28	R/W	TXPRBSFORCEERR	0:0	x-x	x-x
00004	3:0	R/W	TXPRBSSEL	3:0	x-x	x-x
00004	8:4	R/W	TXPRECURSOR	4:0	x-x	x-x
00004	9:9	R/W	TXPROGDIVRESET	0:0	x-x	x-x
00004	12:10	R/W	TXRATE	2:0	x-x	x-x
00004	13:13	R/W	TXRATEMODE	0:0	x-x	x-x
00004	14:14	R/W	TXSWING	0:0	x-x	x-x
00004	15:15	R/W	TXSYNCALLIN	0:0	x-x	x-x
00004	16:16	R/W	TXSYNCIN	0:0	x-x	x-x
00004	17:17	R/W	TXSYNCMODE	0:0	x-x	x-x
00004	19:18	R/W	TXSYSCLKSEL	1:0	x-x	x-x
00004	20:20	R/W	TXUSERRDY	0:0	x-x	x-x
00005	0:0	R	CPLLFBCLKLOST	0:0	x-x	x-x
00005	1:1	R	CPLLLOCK	0:0	x-x	x-x
00005	2:2	R	CPLLREFCLKLOST	0:0	x-x	x-x
00005	18:3	R	DMONITOROUT	15:0	x-x	x-x
00005	19:19	R	DMONITOROUTCLK	0:0	x-x	x-x
00005	20:20	R	EYESCANDATAERROR	0:0	x-x	x-x
00005	21:21	R	GTPOWERGOOD	0:0	x-x	x-x
00005	24:22	R	RXBUFSTATUS	2:0	x-x	x-x
00005	25:25	R	RXBYTEISALIGNED	0:0	x-x	x-x
00005	26:26	R	RXDLYSRESETDONE	0:0	x-x	x-x
00005	27:27	R	RXPHALIGNERR	0:0	x-x	x-x
00005	28:28	R	RXPMARESETDONE	0:0	x-x	x-x
00005	29:29	R	RXPRBSERR	0:0	x-x	x-x
00005	30:30	R	RXPRBSLOCKED	0:0	x-x	x-x
00005	31:31	R	RXPRGDIVRESETDONE	0:0	x-x	x-x
00006	0:0	R	RXRESETDONE	0:0	x-x	x-x
00006	1:1	R	RXSYNCDONE	0:0	x-x	x-x
00006	2:2	R	RXSYNCOUT	0:0	x-x	x-x
00006	4:3	R	TXBUFSTATUS	1:0	x-x	x-x
00006	5:5	R	TXDLYSRESETDONE	0:0	x-x	x-x
00006	6:6	R	TXPHALIGNDONE	0:0	x-x	x-x
00006	7:7	R	TXPHINITDONE	0:0	x-x	x-x
00006	8:8	R	TXPMARESETDONE	0:0	x-x	x-x
00006	9:9	R	TXPRGDIVRESETDONE	0:0	x-x	x-x
00006	10:10	R	TXRATEDONE	0:0	x-x	x-x
00006	11:11	R	TXRESETDONE	0:0	x-x	x-x
00006	12:12	R	TXSYNCDONE	0:0	x-x	x-x
00006	13:13	R	TXSYNCOUT	0:0	x-x	x-x
001ff	15:0	R	XY_COORD	15:0	x-x	x-x
