p25g_rx	78	1	16	28000	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	79	1	17	28400	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	80	1	18	28800	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	81	1	19	28c00	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	82	1	20	2a000	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	83	1	21	2a400	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	84	1	22	2a800	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	85	1	23	2ac00	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	86	1	24	2c000	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	87	1	25	2c400	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	88	1	26	2c800	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	89	1	27	2cc00	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	90	1	28	2e000	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	91	1	29	2e400	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	92	1	30	2e800	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	93	1	31	2ec00	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	94	1	32	30000	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	95	1	33	30400	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	96	1	34	30800	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	97	1	35	30c00	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	98	1	36	32000	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	99	1	37	32400	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	100	1	38	32800	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	101	1	39	32c00	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	102	1	40	34000	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	103	1	41	34400	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	104	1	42	34800	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	105	1	43	34c00	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	106	1	44	36000	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	107	1	45	36400	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	108	1	46	36800	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	109	1	47	36c00	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	110	1	48	38000	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	111	1	49	38400	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	112	1	50	38800	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	113	1	51	38c00	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	114	1	52	3a000	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	115	1	53	3a400	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	116	1	54	3a800	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	117	1	55	3ac00	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	118	1	56	3c000	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	119	1	57	3c400	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	120	1	58	3c800	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	121	1	59	3cc00	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	122	1	60	3e000	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	123	1	61	3e400	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	124	1	62	3e800	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_rx	125	1	63	3ec00	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	0	0	1	00400	01000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	1	0	2	00800	01000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	2	0	3	00c00	01000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	3	0	5	02400	03000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	4	0	6	02800	03000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	5	0	7	02c00	03000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	6	0	8	04000	05000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	7	0	9	04400	05000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	8	0	10	04800	05000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	9	0	11	04c00	05000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	10	0	12	06000	07000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	11	0	13	06400	07000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	12	0	14	06800	07000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	13	0	15	06c00	07000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	14	0	16	08000	09000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	15	0	17	08400	09000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	16	0	18	08800	09000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	17	0	19	08c00	09000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	18	0	20	0a000	0b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	19	0	21	0a400	0b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	20	0	22	0a800	0b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	21	0	23	0ac00	0b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	22	0	24	0c000	0d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	23	0	25	0c400	0d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	24	0	26	0c800	0d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	25	0	27	0cc00	0d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	26	0	28	0e000	0f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	27	0	29	0e400	0f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	28	0	30	0e800	0f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	29	0	31	0ec00	0f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	30	0	32	10000	11000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	31	0	33	10400	11000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	32	0	34	10800	11000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	33	0	35	10c00	11000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	34	0	36	12000	13000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	35	0	37	12400	13000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	36	0	38	12800	13000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	37	0	39	12c00	13000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	38	0	40	14000	15000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	39	0	41	14400	15000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	40	0	42	14800	15000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	41	0	43	14c00	15000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	42	0	44	16000	17000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	43	0	45	16400	17000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	44	0	46	16800	17000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	45	0	47	16c00	17000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	46	0	48	18000	19000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	47	0	49	18400	19000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	48	0	50	18800	19000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	49	0	51	18c00	19000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	50	0	52	1a000	1b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	51	0	53	1a400	1b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	52	0	54	1a800	1b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	53	0	55	1ac00	1b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	54	0	56	1c000	1d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	55	0	57	1c400	1d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	56	0	58	1c800	1d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	57	0	59	1cc00	1d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	58	0	60	1e000	1f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	59	0	61	1e400	1f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	60	0	62	1e800	1f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	61	0	63	1ec00	1f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	62	1	0	20000	21000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	63	1	1	20400	21000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	64	1	2	20800	21000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	65	1	3	20c00	21000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	66	1	4	22000	23000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	67	1	5	22400	23000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	68	1	6	22800	23000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	69	1	7	22c00	23000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	70	1	8	24000	25000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	71	1	9	24400	25000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	72	1	10	24800	25000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	73	1	11	24c00	25000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	74	1	12	26000	27000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	75	1	13	26400	27000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	76	1	14	26800	27000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	77	1	15	26c00	27000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	78	1	16	28000	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	79	1	17	28400	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	80	1	18	28800	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	81	1	19	28c00	29000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	82	1	20	2a000	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	83	1	21	2a400	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	84	1	22	2a800	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	85	1	23	2ac00	2b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	86	1	24	2c000	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	87	1	25	2c400	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	88	1	26	2c800	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	89	1	27	2cc00	2d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	90	1	28	2e000	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	91	1	29	2e400	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	92	1	30	2e800	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	93	1	31	2ec00	2f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	94	1	32	30000	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	95	1	33	30400	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	96	1	34	30800	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	97	1	35	30c00	31000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	98	1	36	32000	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	99	1	37	32400	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	100	1	38	32800	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	101	1	39	32c00	33000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	102	1	40	34000	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	103	1	41	34400	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	104	1	42	34800	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	105	1	43	34c00	35000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	106	1	44	36000	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	107	1	45	36400	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	108	1	46	36800	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	109	1	47	36c00	37000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	110	1	48	38000	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	111	1	49	38400	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	112	1	50	38800	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	113	1	51	38c00	39000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	114	1	52	3a000	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	115	1	53	3a400	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	116	1	54	3a800	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	117	1	55	3ac00	3b000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	118	1	56	3c000	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	119	1	57	3c400	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	120	1	58	3c800	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	121	1	59	3cc00	3d000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	122	1	60	3e000	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	123	1	61	3e400	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	124	1	62	3e800	3f000	xcvu13p-fsga2577/GTY	pr25g
p25g_tx	125	1	63	3ec00	3f000	xcvu13p-fsga2577/GTY	pr25g
